query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,1,4.72998046875,8688,trace-csv::8689,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,305,1,147,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,2,4.7685546875,8701,trace-csv::8702,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,299,1,142,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,3,4.76885986328125,8358,trace-csv::8359,Vulnerable,True,shntool-3.0.5,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,381,1,165,0.058823529411764705,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","if (fread(buf, 1, 4, file) != 4) *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0]; if (!read_tag(info->input,tag) || !read_le_long(info->input,&le_long)) { info->data_size = le_long; success = shift_..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,4,4.76885986328125,8361,trace-csv::8362,Vulnerable,True,shntool-3.0.5,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,381,1,165,0.058823529411764705,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","if (fread(buf, 1, 4, file) != 4) *le_val = (buf[3] << 24) | (buf[2] << 16) | (buf[1] << 8) | buf[0]; if (!read_tag(info->input,tag) || !read_le_long(info->input,&le_long)) { info->data_size = le_long; success = shift_..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,5,4.787841796875,8699,trace-csv::8700,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,223,1,106,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,6,4.8203125,8712,trace-csv::8713,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,217,1,101,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,1,4.67572021484375,6554,trace-csv::6555,Vulnerable,False,CWE680_63-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,186,1,83,0.029411764705882353,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","fscanf(stdin, ""%d"", &data); CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_63b_badSink(&data); int data = *dataPtr; intPointer = (int*)malloc(data * sizeof(int));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,2,4.74090576171875,6562,trace-csv::6563,Vulnerable,False,CWE680_64-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,188,1,83,0.029411764705882353,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","fscanf(stdin, ""%d"", &data); CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_64b_badSink(&data); int data = (*dataPtr); intPointer = (int*)malloc(data * sizeof(int));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,3,5.09576416015625,6474,trace-csv::6475,Vulnerable,False,CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,160,1,72,0.030303030303030304,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","fscanf(stdin, ""%d"", &data); CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_41_badSink(data); intPointer = (int*)malloc(data * sizeof(int));"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,4,5.1058349609375,4267,trace-csv::4268,Vulnerable,False,CWE191_64-CWE191_Integer_Underflow__int64_t_fscanf_multiply,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,260,1,115,0.0,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","fscanf (stdin, ""%"" SCNd64, &data); CWE191_Integer_Underflow__int64_t_fscanf_multiply_64b_badSink(&data); int64_t data = (*dataPtr); if(data < 0) /* ensure we won't have an overflow */ int64_t result = data * 2; printL..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,5,5.1256103515625,3088,trace-csv::3089,Vulnerable,False,CWE190_64-CWE190_Integer_Overflow__int64_t_fscanf_multiply,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,260,1,116,0.0,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","fscanf (stdin, ""%"" SCNd64, &data); CWE190_Integer_Overflow__int64_t_fscanf_multiply_64b_badSink(&data); int64_t data = (*dataPtr); if(data > 0) /* ensure we won't have an underflow */ int64_t result = data * 2; printL..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,6,5.166259765625,6558,trace-csv::6559,Vulnerable,False,CWE680_63-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,184,1,76,0.05263157894736842,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","fscanf(stdin, ""%d"", &data); badSink(&data); int data = *dataPtr; dataBytes = data * sizeof(int); /* sizeof array in bytes */ intPointer = (int*)new char[dataBytes];"
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,1,8.939208984375,8226,trace-csv::8227,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,259,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,2,8.939208984375,8274,trace-csv::8275,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,578,1,259,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,3,8.9710693359375,8230,trace-csv::8231,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,642,1,291,0.032,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,4,8.9710693359375,8278,trace-csv::8279,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,642,1,291,0.032,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,5,9.02960205078125,8234,trace-csv::8235,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,642,1,292,0.04032258064516129,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,6,9.02960205078125,8282,trace-csv::8283,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve.csv,642,1,292,0.04032258064516129,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,1,6.532958984375,8426,trace-csv::8427,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.03896103896103896,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,2,6.532958984375,8427,trace-csv::8428,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.03896103896103896,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,3,6.54803466796875,8474,trace-csv::8475,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.03896103896103896,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,4,6.54803466796875,8475,trace-csv::8476,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.03896103896103896,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,5,6.548828125,8441,trace-csv::8442,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,705,1,307,0.03896103896103896,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,6,6.5511474609375,8522,trace-csv::8523,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,702,1,306,0.039473684210526314,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,1,7.91265869140625,8107,trace-csv::8108,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve.csv,840,1,380,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,2,7.91265869140625,8109,trace-csv::8110,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve.csv,840,1,380,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,3,8.1046142578125,8108,trace-csv::8109,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve.csv,890,1,407,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,4,8.1046142578125,8110,trace-csv::8111,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve.csv,890,1,407,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,5,8.57220458984375,8522,trace-csv::8523,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,702,1,306,0.038461538461538464,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,6,8.57220458984375,8523,trace-csv::8524,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,702,1,306,0.038461538461538464,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); if (!line || !(strlen( line ) > 0)) r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!li..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,1,6.87774658203125,8712,trace-csv::8713,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,217,1,101,0.0,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);"
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,2,6.89227294921875,8699,trace-csv::8700,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,223,1,106,0.0,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,3,7.05322265625,1493,trace-csv::1494,Vulnerable,False,CWE134_54-CWE134_Uncontrolled_Format_String__char_file_vfprintf,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,426,1,180,0.0,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (fgets(data+dataLen, (int)(100-dataLen), pFile) == NULL) CWE134_Uncontrolled_Format_String__char_file_vfprintf_54b_badSink(data); CWE134_Uncontrolled_Format_String__char_file_vfprintf_54c_badSink(data); CWE134_Unco..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,4,7.0836181640625,8069,trace-csv::8070,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,398,1,153,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,5,7.0836181640625,8072,trace-csv::8073,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,398,1,153,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,6,7.087646484375,8066,trace-csv::8067,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,398,1,153,0.020833333333333332,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
