query_sample_id,kind,rank,source_index,sample_id,project,source_category,reference_family,label,faiss_l2_distance,cosine_similarity,distance_percentile_in_db,x,y
11,retrieved,3,8558,trace-csv::8559,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.491638,0.991929,0.000459,-82.469002,184.489578
11,retrieved,4,8567,trace-csv::8568,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.491638,0.991929,0.000459,-64.424034,211.169678
11,retrieved,5,8462,trace-csv::8463,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.529419,0.991889,0.000689,-58.060173,120.745964
11,retrieved,6,8471,trace-csv::8472,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.529419,0.991889,0.000689,-58.408520,151.030472
11,background,,8615,trace-csv::8616,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.533221,0.991885,,-18.008335,162.368851
11,background,,8606,trace-csv::8607,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.533223,0.991885,,-25.606510,132.449188
11,background,,8519,trace-csv::8520,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.615721,0.991792,,-135.551300,136.561371
11,background,,8510,trace-csv::8511,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.615723,0.991792,,-126.308090,168.694443
11,background,,8654,trace-csv::8655,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.622899,0.991785,,-100.929550,145.597916
11,background,,8663,trace-csv::8664,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.622900,0.991784,,-106.562340,114.734123
11,background,,8421,trace-csv::8422,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.660031,0.991743,,90.842934,-95.648735
11,background,,8565,trace-csv::8566,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.665973,0.991737,,60.323784,-84.204163
11,background,,8469,trace-csv::8470,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.703162,0.991697,,87.362480,-66.452980
11,background,,8613,trace-csv::8614,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.707387,0.991693,,62.821453,-50.951660
11,background,,8446,trace-csv::8447,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.729751,0.991677,,89.513832,-271.075897
11,background,,8439,trace-csv::8440,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.729751,0.991677,,89.513832,-271.075897
11,background,,8590,trace-csv::8591,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.738297,0.991669,,57.664200,-251.983566
11,background,,8583,trace-csv::8584,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.738297,0.991669,,127.678703,-269.529449
11,background,,8494,trace-csv::8495,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.766562,0.991638,,108.261238,-234.594284
11,background,,8487,trace-csv::8488,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.766562,0.991638,,108.261238,-234.594284
11,background,,8631,trace-csv::8632,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.774106,0.991631,,74.021828,-216.454681
11,background,,8638,trace-csv::8639,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.774106,0.991631,,74.021828,-216.454681
11,background,,8661,trace-csv::8662,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.789564,0.991601,,107.017479,-38.888805
11,background,,8517,trace-csv::8518,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.792971,0.991596,,122.191399,-66.654228
11,background,,8559,trace-csv::8560,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.833036,0.991550,,-65.485489,-32.046848
11,background,,8535,trace-csv::8536,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.833910,0.991560,,156.274857,-207.120743
11,background,,8542,trace-csv::8543,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.833910,0.991560,,156.274857,-207.120743
11,background,,8679,trace-csv::8680,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.834177,0.991561,,127.035713,-182.827560
11,background,,8686,trace-csv::8687,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.834177,0.991561,,127.035713,-182.827560
11,background,,8415,trace-csv::8416,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.835814,0.991547,,-81.509453,-77.473213
11,background,,8607,trace-csv::8608,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.872184,0.991508,,-57.323544,-59.247383
11,background,,8463,trace-csv::8464,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.878903,0.991500,,-93.447182,-52.146534
11,background,,8560,trace-csv::8561,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.953917,0.991420,,-8.476374,-56.473312
11,background,,8655,trace-csv::8656,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.967435,0.991405,,-95.421028,-22.189854
12,query,,,12,plasma-workspace__CVE-2018-6791,Query CVE,Query CVE,Safe,0.000000,1.000000,,-140.665176,187.928024
12,retrieved,1,8423,trace-csv::8424,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.381897,0.992045,0.000000,-110.268890,133.540955
12,retrieved,2,8414,trace-csv::8415,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.381958,0.992045,0.000000,-85.553879,139.291031
12,retrieved,3,8567,trace-csv::8568,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.387512,0.992040,0.000459,-130.581116,152.111496
12,retrieved,4,8558,trace-csv::8559,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.387634,0.992040,0.000459,-153.502945,140.445984
12,retrieved,5,8462,trace-csv::8463,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.427185,0.991997,0.000459,-108.650696,106.983772
12,retrieved,6,8471,trace-csv::8472,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.427185,0.991997,0.000459,-84.213203,110.638329
12,background,,8615,trace-csv::8616,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.430933,0.991994,,-104.537605,161.824509
12,background,,8606,trace-csv::8607,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.430933,0.991994,,-134.147339,120.952080
12,background,,8519,trace-csv::8520,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.515116,0.991898,,-118.244781,66.405319
12,background,,8510,trace-csv::8511,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.515117,0.991898,,-132.857422,86.699265
12,background,,8663,trace-csv::8664,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.521781,0.991892,,-151.779419,67.028214
12,background,,8654,trace-csv::8655,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.521782,0.991892,,-160.500778,93.405624
12,background,,8421,trace-csv::8422,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.571410,0.991836,,48.541168,-55.606812
12,background,,8565,trace-csv::8566,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.577208,0.991830,,71.411102,-60.918953
12,background,,8469,trace-csv::8470,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.616835,0.991788,,37.543015,-34.162186
12,background,,8613,trace-csv::8614,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.620805,0.991784,,64.496162,-34.859207
12,background,,8446,trace-csv::8447,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.631949,0.991780,,59.068169,-227.466187
12,background,,8439,trace-csv::8440,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.631949,0.991780,,59.068169,-227.466187
12,background,,8583,trace-csv::8584,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.640154,0.991772,,86.174187,-211.695068
12,background,,8590,trace-csv::8591,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.640154,0.991772,,31.281027,-176.058319
12,background,,8487,trace-csv::8488,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.671314,0.991739,,58.655182,-194.058350
12,background,,8494,trace-csv::8495,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.671314,0.991739,,58.655182,-194.058350
12,background,,8631,trace-csv::8632,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.678376,0.991732,,28.283327,-207.582291
12,background,,8638,trace-csv::8639,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.678376,0.991732,,28.283327,-207.582291
12,background,,8661,trace-csv::8662,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.704375,0.991691,,38.403301,-80.753502
12,background,,8517,trace-csv::8518,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.708380,0.991686,,20.478016,-62.606606
12,background,,8559,trace-csv::8560,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.728661,0.991661,,85.550270,86.387360
12,background,,8415,trace-csv::8416,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.731915,0.991657,,62.974220,88.882904
12,background,,8679,trace-csv::8680,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.739583,0.991661,,70.339409,-152.546890
12,background,,8686,trace-csv::8687,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.739583,0.991661,,70.339409,-152.546890
12,background,,8542,trace-csv::8543,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.740169,0.991659,,99.505653,-146.321503
12,background,,8535,trace-csv::8536,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.740169,0.991659,,95.912003,-171.427444
12,background,,8607,trace-csv::8608,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.770180,0.991616,,57.637165,60.810276
12,background,,8463,trace-csv::8464,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.777491,0.991608,,80.601685,63.017746
12,background,,8655,trace-csv::8656,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.866949,0.991511,,40.259014,79.629143
12,background,,8560,trace-csv::8561,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.867548,0.991511,,63.431534,19.704599
13,query,,,13,shadowsocks-libev__CVE-2017-15924,Query CVE,Query CVE,Vulnerable,0.000000,1.000000,,80.177872,-258.265656
13,retrieved,1,8414,trace-csv::8415,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.616455,0.994906,0.000000,111.870911,-205.420486
13,retrieved,2,8423,trace-csv::8424,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.616455,0.994906,0.000000,155.344727,-201.220215
13,retrieved,3,8558,trace-csv::8559,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.642212,0.994877,0.000230,156.125122,-249.709610
13,retrieved,4,8567,trace-csv::8568,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.642273,0.994877,0.000344,200.085358,-233.356644
13,retrieved,5,8471,trace-csv::8472,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.650574,0.994867,0.000689,115.511017,-151.596283
13,retrieved,6,8462,trace-csv::8463,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.650635,0.994867,0.000689,159.903244,-152.053055
13,background,,8606,trace-csv::8607,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.676537,0.994836,,240.241180,-198.796463
13,background,,8615,trace-csv::8616,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.676538,0.994836,,200.098389,-178.648621
13,background,,8519,trace-csv::8520,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.685917,0.994834,,172.765213,-86.544777
13,background,,8510,trace-csv::8511,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.685925,0.994834,,257.417297,-118.982826
13,background,,8663,trace-csv::8664,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.715076,0.994800,,210.257919,-119.494881
13,background,,8654,trace-csv::8655,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.715081,0.994800,,225.591431,-74.984200
13,background,,8446,trace-csv::8447,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.751783,0.994744,,-202.337463,216.572250
13,background,,8439,trace-csv::8440,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.751783,0.994744,,-202.337463,216.572250
13,background,,8590,trace-csv::8591,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.790377,0.994700,,-256.691986,200.980759
13,background,,8583,trace-csv::8584,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.790377,0.994700,,-256.691986,200.980759
13,background,,8487,trace-csv::8488,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.797957,0.994691,,-218.630142,147.045242
13,background,,8494,trace-csv::8495,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.797957,0.994691,,-218.630142,147.045242
13,background,,8638,trace-csv::8639,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.829835,0.994655,,-165.879959,163.802414
13,background,,8631,trace-csv::8632,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.829835,0.994655,,-165.879959,163.802414
13,background,,8535,trace-csv::8536,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.835107,0.994657,,-273.629120,90.106247
13,background,,8542,trace-csv::8543,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.835107,0.994657,,-273.629120,90.106247
13,background,,8421,trace-csv::8422,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.855909,0.994649,,-140.291016,-46.871754
13,background,,8679,trace-csv::8680,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.858183,0.994630,,-306.812897,134.732376
13,background,,8686,trace-csv::8687,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.858183,0.994630,,-306.812897,134.732376
13,background,,8565,trace-csv::8566,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.892914,0.994606,,-152.768295,-92.333466
13,background,,8415,trace-csv::8416,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.893417,0.994645,,93.868103,170.794662
13,background,,8469,trace-csv::8470,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.904574,0.994593,,-184.401596,-61.692657
13,background,,8559,trace-csv::8560,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.919367,0.994614,,160.583023,122.844032
13,background,,8613,trace-csv::8614,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.933679,0.994558,,-182.794174,-19.480610
13,background,,8463,trace-csv::8464,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.947005,0.994583,,135.863068,159.457199
13,background,,8607,trace-csv::8608,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.963106,0.994562,,134.388916,202.446793
13,background,,8517,trace-csv::8518,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.965323,0.994535,,-217.294266,-100.243858
13,background,,8661,trace-csv::8662,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,4.985425,0.994510,,-235.038498,-57.850513
13,background,,8511,trace-csv::8512,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.025446,0.994510,,180.087112,171.488022
13,background,,8655,trace-csv::8656,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,5.032856,0.994497,,110.130478,120.249046
14,query,,,14,shadowsocks-libev__CVE-2017-15924,Query CVE,Query CVE,Safe,0.000000,1.000000,,25.850882,150.240021
14,retrieved,1,6562,trace-csv::6563,CWE680_64-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,Juliet,Juliet,Vulnerable,6.097961,0.993236,0.000000,89.875061,161.642410
14,retrieved,2,6554,trace-csv::6555,CWE680_63-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,Juliet,Juliet,Vulnerable,6.419678,0.992881,0.000115,139.694427,156.344788
14,retrieved,3,8069,trace-csv::8070,autotrace-20200219.65,Open Source Project,CVE/Open Source Project,Vulnerable,6.690430,0.992552,0.000459,65.247993,-245.331207
14,retrieved,4,8072,trace-csv::8073,autotrace-20200219.65,Open Source Project,CVE/Open Source Project,Vulnerable,6.690430,0.992552,0.000459,65.247993,-245.331207
14,retrieved,5,8066,trace-csv::8067,autotrace-20200219.65,Open Source Project,CVE/Open Source Project,Vulnerable,6.740540,0.992496,0.000459,82.653854,-187.312561
14,retrieved,6,6474,trace-csv::6475,CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,Juliet,Juliet,Vulnerable,6.821228,0.992405,0.000689,102.553314,217.308212
14,background,,6566,trace-csv::6567,CWE680_64-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf,Juliet,Juliet,Vulnerable,6.844316,0.992427,,142.387131,65.441040
14,background,,8067,trace-csv::8068,autotrace-20200219.65,Open Source Project,CVE/Open Source Project,Vulnerable,6.894673,0.992335,,14.342055,-202.429245
14,background,,8070,trace-csv::8071,autotrace-20200219.65,Open Source Project,CVE/Open Source Project,Vulnerable,6.894673,0.992335,,14.342055,-202.429245
14,background,,8064,trace-csv::8065,autotrace-20200219.65,Open Source Project,CVE/Open Source Project,Vulnerable,6.966450,0.992257,,41.622875,-146.991501
14,background,,6506,trace-csv::6507,CWE680_51-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,Juliet,Juliet,Vulnerable,6.976645,0.992233,,148.475998,215.821609
14,background,,4267,trace-csv::4268,CWE191_64-CWE191_Integer_Underflow__int64_t_fscanf_multiply,Juliet,Juliet,Vulnerable,7.020196,0.992188,,201.908615,130.344116
14,background,,6558,trace-csv::6559,CWE680_63-CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf,Juliet,Juliet,Vulnerable,7.022607,0.992211,,102.141006,63.948360
14,background,,3088,trace-csv::3089,CWE190_64-CWE190_Integer_Overflow__int64_t_fscanf_multiply,Juliet,Juliet,Vulnerable,7.033947,0.992169,,213.283478,172.070374
14,background,,8423,trace-csv::8424,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.038850,0.992229,,-343.262177,94.356659
14,background,,8414,trace-csv::8415,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.038858,0.992229,,-340.130676,39.202976
14,background,,8558,trace-csv::8559,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.076938,0.992185,,-335.103790,-22.013870
14,background,,8567,trace-csv::8568,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.076939,0.992185,,-394.845367,71.440071
14,background,,8471,trace-csv::8472,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.101048,0.992157,,-291.561829,60.401054
14,background,,8462,trace-csv::8463,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.101050,0.992157,,-387.225342,8.655519
14,background,,8519,trace-csv::8520,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.138885,0.992124,,-280.944702,128.408066
14,background,,8510,trace-csv::8511,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.138897,0.992124,,-252.942291,176.692688
14,background,,8615,trace-csv::8616,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.142847,0.992108,,-282.209778,-3.214011
14,background,,8606,trace-csv::8607,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.142848,0.992109,,-241.150558,33.751923
14,background,,8663,trace-csv::8664,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.186160,0.992070,,-224.884903,120.033409
14,background,,8654,trace-csv::8655,urjtag-0.8,Open Source Project,CVE/Open Source Project,Vulnerable,7.186168,0.992070,,-316.656311,172.105347
14,background,,8712,trace-csv::8713,zsh-5.4.2,Open Source Project,CVE/Open Source Project,Vulnerable,7.219612,0.992001,,-96.938278,-71.325508
14,background,,8699,trace-csv::8700,zsh-5.4.2,Open Source Project,CVE/Open Source Project,Vulnerable,7.255162,0.991945,,-124.889061,-95.035301
14,background,,8247,trace-csv::8248,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293574,0.991876,,243.287964,-180.060501
14,background,,8255,trace-csv::8256,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293574,0.991876,,243.287964,-180.060501
14,background,,8254,trace-csv::8255,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293574,0.991876,,243.287964,-180.060501
14,background,,8248,trace-csv::8249,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293574,0.991876,,177.649780,-202.401276
14,background,,8336,trace-csv::8337,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293575,0.991876,,190.747238,-128.166000
14,background,,8330,trace-csv::8331,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293575,0.991876,,190.747238,-128.166000
14,background,,8337,trace-csv::8338,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293575,0.991876,,190.747238,-128.166000
14,background,,8329,trace-csv::8330,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,7.293575,0.991876,,190.747238,-128.166000
15,query,,,15,openjpeg__CVE-2019-12973,Query CVE,Query CVE,Vulnerable,0.000000,1.000000,,571.872009,-77.219635
15,retrieved,1,8228,trace-csv::8229,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.618896,0.988419,0.000230,356.086334,-201.987427
15,retrieved,2,8276,trace-csv::8277,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.618896,0.988419,0.000230,349.603271,-308.599915
15,retrieved,3,8230,trace-csv::8231,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.622559,0.988425,0.000459,477.534637,140.571213
15,retrieved,4,8278,trace-csv::8279,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.622559,0.988425,0.000459,477.534637,140.571213
15,retrieved,5,8234,trace-csv::8235,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.737976,0.988302,0.000459,388.120178,275.484497
15,retrieved,6,8282,trace-csv::8283,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.737976,0.988302,0.000459,388.120178,275.484497
15,background,,8277,trace-csv::8278,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.749918,0.988268,,-78.953400,279.240967
15,background,,8229,trace-csv::8230,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.749918,0.988268,,-78.953400,279.240967
15,background,,8274,trace-csv::8275,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.845376,0.988169,,179.245117,-151.209305
15,background,,8226,trace-csv::8227,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.845376,0.988169,,179.245117,-151.209305
15,background,,8231,trace-csv::8232,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.877981,0.988132,,-370.215515,-254.356445
15,background,,8279,trace-csv::8280,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.877981,0.988132,,-370.215515,-254.356445
15,background,,8284,trace-csv::8285,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.959782,0.988064,,304.324493,122.595863
15,background,,8236,trace-csv::8237,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,10.959782,0.988064,,304.324493,122.595863
15,background,,8316,trace-csv::8317,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.113214,0.987911,,59.224243,-569.294434
15,background,,8227,trace-csv::8228,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.117897,0.987867,,10.729195,97.423508
15,background,,8275,trace-csv::8276,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.117897,0.987867,,10.729195,97.423508
15,background,,8285,trace-csv::8286,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.170679,0.987822,,-352.026764,-81.804382
15,background,,8237,trace-csv::8238,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.170679,0.987822,,-352.026764,-81.804382
15,background,,8235,trace-csv::8236,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.272997,0.987706,,-215.061508,-179.033035
15,background,,8283,trace-csv::8284,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.272997,0.987706,,-215.061508,-179.033035
15,background,,8232,trace-csv::8233,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.409687,0.987557,,157.587601,-322.693359
15,background,,8280,trace-csv::8281,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.409687,0.987557,,157.587601,-322.693359
15,background,,8320,trace-csv::8321,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.531443,0.987459,,4.446039,-669.883545
15,background,,8238,trace-csv::8239,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.582813,0.987402,,-132.108246,619.259216
15,background,,8286,trace-csv::8287,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.582813,0.987402,,-132.108246,619.259216
15,background,,8281,trace-csv::8282,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.608528,0.987330,,-162.095184,118.727982
15,background,,8233,trace-csv::8234,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.608528,0.987330,,-162.095184,118.727982
15,background,,8319,trace-csv::8320,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.628896,0.987345,,-63.044296,-575.100952
15,background,,8273,trace-csv::8274,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.767839,0.987127,,-720.647827,184.276108
15,background,,8225,trace-csv::8226,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.767839,0.987127,,-617.582886,170.112991
15,background,,8239,trace-csv::8240,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.834761,0.987108,,63.365273,560.658264
15,background,,8287,trace-csv::8288,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.834761,0.987108,,62.587772,671.241577
15,background,,8313,trace-csv::8314,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,11.981515,0.986895,,-835.760864,34.260963
15,background,,8272,trace-csv::8273,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,12.226723,0.986619,,-679.427368,30.239746
15,background,,8224,trace-csv::8225,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,12.226723,0.986619,,-731.132141,-65.610657
16,query,,,16,openjpeg__CVE-2019-12973,Query CVE,Query CVE,Safe,0.000000,1.000000,,391.394165,618.019897
16,retrieved,1,8228,trace-csv::8229,sam2p-0.49.4,Open Source Project,CVE/Open Source Project,Vulnerable,6.452393,0.993010,0.000230,155.245026,692.759399
