query_sample_id,query_index,query_label,query_project,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet,retrieved_source_category,retrieved_reference_family,retrieved_is_cve_reference,retrieved_source_detail,retrieved_source_signature_path,cosine_similarity,distance_gap_from_rank1,distance_percentile_in_db,query_cwe_hint,retrieved_cwe_hint,cwe_matches_query_hint
12,11,Safe,plasma-workspace__CVE-2018-6791,714,12,215,False,tail_512,5,7.42718505859375,8462,trace-csv::8463,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991997,0.045288,0.000459,,,
12,11,Safe,plasma-workspace__CVE-2018-6791,714,12,215,False,tail_512,6,7.42718505859375,8471,trace-csv::8472,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991997,0.045288,0.000459,,,
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,498,7,179,False,tail_512,1,4.616455078125,8414,trace-csv::8415,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06153846153846154,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); if...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994906,0.000000,0.000000,,,
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,498,7,179,False,tail_512,2,4.616455078125,8423,trace-csv::8424,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06153846153846154,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); if...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994906,0.000000,0.000000,,,
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,498,7,179,False,tail_512,3,4.6422119140625,8558,trace-csv::8559,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06153846153846154,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); if...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994877,0.025757,0.000230,,,
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,498,7,179,False,tail_512,4,4.64227294921875,8567,trace-csv::8568,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06153846153846154,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); if...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994877,0.025818,0.000344,,,
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,498,7,179,False,tail_512,5,4.65057373046875,8471,trace-csv::8472,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06153846153846154,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); if...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994867,0.034119,0.000689,,,
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,498,7,179,False,tail_512,6,4.650634765625,8462,trace-csv::8463,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06153846153846154,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); if...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994867,0.034180,0.000689,,,
14,13,Safe,shadowsocks-libev__CVE-2017-15924,397,5,143,False,tail_512,1,6.09796142578125,6562,trace-csv::6563,Vulnerable,False,CWE680_64-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,test,dataset/signature_db_Vul_data.csv,188,1,83,0.029411764705882353,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); sn...","fscanf(stdin, ""%d"", &data); CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_64b_badSink(&data); int data = (*dataPtr); intPointer = (int*)malloc(data * sizeof(int));",Juliet,Juliet,False,CWE680_64-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,,0.993236,0.000000,0.000000,,CWE-680,
14,13,Safe,shadowsocks-libev__CVE-2017-15924,397,5,143,False,tail_512,2,6.419677734375,6554,trace-csv::6555,Vulnerable,False,CWE680_63-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,test,dataset/signature_db_Vul_data.csv,186,1,83,0.029411764705882353,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); sn...","fscanf(stdin, ""%d"", &data); CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_63b_badSink(&data); int data = *dataPtr; intPointer = (int*)malloc(data * sizeof(int));",Juliet,Juliet,False,CWE680_63-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,,0.992881,0.321716,0.000115,,CWE-680,
14,13,Safe,shadowsocks-libev__CVE-2017-15924,397,5,143,False,tail_512,3,6.6904296875,8069,trace-csv::8070,Vulnerable,False,autotrace-20200219.65,test,dataset/signature_db_Vul_data.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); sn...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",Open Source Project,CVE/Open Source Project,True,autotrace-20200219.65,,0.992552,0.592468,0.000459,,,
14,13,Safe,shadowsocks-libev__CVE-2017-15924,397,5,143,False,tail_512,4,6.6904296875,8072,trace-csv::8073,Vulnerable,False,autotrace-20200219.65,test,dataset/signature_db_Vul_data.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); sn...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",Open Source Project,CVE/Open Source Project,True,autotrace-20200219.65,,0.992552,0.592468,0.000459,,,
14,13,Safe,shadowsocks-libev__CVE-2017-15924,397,5,143,False,tail_512,5,6.74053955078125,8066,trace-csv::8067,Vulnerable,False,autotrace-20200219.65,test,dataset/signature_db_Vul_data.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); sn...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",Open Source Project,CVE/Open Source Project,True,autotrace-20200219.65,,0.992496,0.642578,0.000459,,,
14,13,Safe,shadowsocks-libev__CVE-2017-15924,397,5,143,False,tail_512,6,6.82122802734375,6474,trace-csv::6475,Vulnerable,False,CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,test,dataset/signature_db_Vul_data.csv,160,1,72,0.030303030303030304,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len); struct server *server = get_server(buf, r); int ret = add_server(manager, server); char *cmd = construct_command_line(manager, server); sn...","fscanf(stdin, ""%d"", &data); CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_41_badSink(data); intPointer = (int*)malloc(data * sizeof(int));",Juliet,Juliet,False,CWE680_41-CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf,,0.992405,0.723267,0.000689,,CWE-680,
15,14,Vulnerable,openjpeg__CVE-2019-12973,1781,31,889,True,tail_512,1,10.618896484375,8228,trace-csv::8229,Vulnerable,True,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,257,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.988419,0.000000,0.000230,,,
15,14,Vulnerable,openjpeg__CVE-2019-12973,1781,31,889,True,tail_512,2,10.618896484375,8276,trace-csv::8277,Vulnerable,True,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,257,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.988419,0.000000,0.000230,,,
15,14,Vulnerable,openjpeg__CVE-2019-12973,1781,31,889,True,tail_512,3,10.62255859375,8230,trace-csv::8231,Vulnerable,True,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,642,1,291,0.03225806451612903,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.988425,0.003662,0.000459,,,
15,14,Vulnerable,openjpeg__CVE-2019-12973,1781,31,889,True,tail_512,4,10.62255859375,8278,trace-csv::8279,Vulnerable,True,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,642,1,291,0.03225806451612903,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.988425,0.003662,0.000459,,,
15,14,Vulnerable,openjpeg__CVE-2019-12973,1781,31,889,True,tail_512,5,10.73797607421875,8234,trace-csv::8235,Vulnerable,True,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,642,1,292,0.04065040650406504,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.988302,0.119080,0.000459,,,
15,14,Vulnerable,openjpeg__CVE-2019-12973,1781,31,889,True,tail_512,6,10.73797607421875,8282,trace-csv::8283,Vulnerable,True,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,642,1,292,0.04065040650406504,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.988302,0.119080,0.000459,,,
16,15,Safe,openjpeg__CVE-2019-12973,649,16,300,False,tail_512,1,6.452392578125,8228,trace-csv::8229,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,257,0.09523809523809523,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.993010,0.000000,0.000230,,,
16,15,Safe,openjpeg__CVE-2019-12973,649,16,300,False,tail_512,2,6.452392578125,8276,trace-csv::8277,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,257,0.09523809523809523,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.993010,0.000000,0.000230,,,
16,15,Safe,openjpeg__CVE-2019-12973,649,16,300,False,tail_512,3,6.455322265625,8226,trace-csv::8227,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,259,0.0967741935483871,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.993007,0.002930,0.000459,,,
16,15,Safe,openjpeg__CVE-2019-12973,649,16,300,False,tail_512,4,6.455322265625,8274,trace-csv::8275,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,578,1,259,0.0967741935483871,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.993007,0.002930,0.000459,,,
16,15,Safe,openjpeg__CVE-2019-12973,649,16,300,False,tail_512,5,6.6632080078125,8227,trace-csv::8228,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,614,1,278,0.0967741935483871,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.992780,0.210815,0.000459,,,
16,15,Safe,openjpeg__CVE-2019-12973,649,16,300,False,tail_512,6,6.6632080078125,8275,trace-csv::8276,Vulnerable,False,sam2p-0.49.4,test,dataset/signature_db_Vul_data.csv,614,1,278,0.0967741935483871,"image = bmptoimage(parameters.infile, &parameters); opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters) IN = fopen(filename, """"rb""""); if (!bmp_read_info_header(IN, &Info_h)) { static OPJ_BOOL ...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",Open Source Project,CVE/Open Source Project,True,sam2p-0.49.4,,0.992780,0.210815,0.000459,,,
17,16,Vulnerable,radare2__CVE-2019-16718,1628,38,706,True,tail_512,1,9.6624755859375,8108,trace-csv::8109,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,890,1,407,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.989479,0.000000,0.000230,,,
17,16,Vulnerable,radare2__CVE-2019-16718,1628,38,706,True,tail_512,2,9.6624755859375,8110,trace-csv::8111,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,890,1,407,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.989479,0.000000,0.000230,,,
17,16,Vulnerable,radare2__CVE-2019-16718,1628,38,706,True,tail_512,3,9.88336181640625,8107,trace-csv::8108,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,840,1,380,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.989237,0.220886,0.000459,,,
17,16,Vulnerable,radare2__CVE-2019-16718,1628,38,706,True,tail_512,4,9.88336181640625,8109,trace-csv::8110,Vulnerable,True,firejail-0.9.62,test,dataset/signature_db_Vul_data.csv,840,1,380,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check...",Open Source Project,CVE/Open Source Project,True,firejail-0.9.62,,0.989237,0.220886,0.000459,,,
17,16,Vulnerable,radare2__CVE-2019-16718,1628,38,706,True,tail_512,5,11.0748291015625,8401,trace-csv::8402,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,668,1,292,0.0380952380952381,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!line || !(strlen( line ) > 0)) char *n...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.987957,1.412354,0.000689,,,
17,16,Vulnerable,radare2__CVE-2019-16718,1628,38,706,True,tail_512,6,11.0748291015625,8402,trace-csv::8403,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,668,1,292,0.0380952380952381,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); r = jtag_parse_line( line ); t = get_token( line ); char *t = strtok( buf, "" \f\n\r\t\v"" ); if (!line || !(strlen( line ) > 0)) char *n...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.987957,1.412354,0.000689,,,
18,17,Safe,radare2__CVE-2019-16718,369,7,162,False,tail_512,1,5.4727783203125,8414,trace-csv::8415,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.03278688524590164,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994014,0.000000,0.000230,,,
18,17,Safe,radare2__CVE-2019-16718,369,7,162,False,tail_512,2,5.4727783203125,8423,trace-csv::8424,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.03278688524590164,"RList *symbols = r_bin_get_symbols (r->bin); r_list_foreach (symbols, iter, symbol) { char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true); char *module = strdup (r_symbol_name); char *p = strstr (modul...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.994014,0.000000,0.000230,,,
